,person_age,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
12508,29.0,67222.0,5,RENT,14000.0,EDUCATION,11.51,6.0,655,Yes,0
12509,37.0,100713.0,16,RENT,10292.0,EDUCATION,8.74,9.0,628,Yes,0
12510,38.0,82653.0,14,RENT,6944.0,VENTURE,11.44,10.0,651,Yes,0
12511,28.0,45763.0,3,RENT,10000.0,EDUCATION,7.75,7.0,632,Yes,0
12512,24.0,96890.0,5,MORTGAGE,6000.0,PERSONAL,10.12,3.0,720,Yes,720
12513,36.0,29865.0,11,MORTGAGE,6200.0,EDUCATION,10.68,16.0,531,Yes,0
12514,30.0,36861.0,8,RENT,2800.0,DEBTCONSOLIDATION,13.04,7.0,627,Yes,0
12515,31.0,77928.0,10,MORTGAGE,9000.0,PERSONAL,6.53,5.0,673,No,0
12516,27.0,64122.0,4,RENT,9000.0,PERSONAL,7.73,6.0,659,Yes,0
12517,33.0,77790.0,7,MORTGAGE,9703.0,PERSONAL,10.87,12.0,571,Yes,0
12518,27.0,57267.0,2,MORTGAGE,12328.0,DEBTCONSOLIDATION,10.42,6.0,604,Yes,0
12519,26.0,26244.0,3,RENT,3968.0,DEBTCONSOLIDATION,11.97,3.0,628,No,0
12520,23.0,64611.0,0,RENT,6403.0,EDUCATION,14.4,4.0,555,Yes,0
12521,31.0,133054.0,9,RENT,10000.0,HOMEIMPROVEMENT,11.38,6.0,668,Yes,0
12522,26.0,145353.0,7,MORTGAGE,10000.0,EDUCATION,8.41,5.0,672,No,0
12523,24.0,147981.0,1,RENT,12000.0,MEDICAL,7.78,3.0,521,Yes,0
12524,26.0,60931.0,4,MORTGAGE,10000.0,EDUCATION,7.88,2.0,595,Yes,0
12525,23.0,72756.0,0,MORTGAGE,12000.0,PERSONAL,11.19,3.0,691,No,0
12526,29.0,231223.0,4,MORTGAGE,20000.0,VENTURE,8.87,10.0,562,Yes,0
12527,27.0,180828.0,5,RENT,8000.0,EDUCATION,14.65,6.0,667,No,0
12528,29.0,204918.0,10,MORTGAGE,25000.0,HOMEIMPROVEMENT,14.15,5.0,663,No,0
12529,26.0,157185.0,5,MORTGAGE,15000.0,MEDICAL,11.51,7.0,519,Yes,0
12530,27.0,84727.0,6,MORTGAGE,15000.0,MEDICAL,7.27,8.0,585,Yes,0
12531,33.0,68284.0,10,MORTGAGE,12000.0,MEDICAL,6.59,6.0,675,No,0
12532,22.0,82672.0,2,MORTGAGE,10000.0,EDUCATION,10.97,2.0,592,Yes,0
12533,23.0,132178.0,2,MORTGAGE,7500.0,PERSONAL,10.0,4.0,599,Yes,0
12534,24.0,42652.0,0,MORTGAGE,9587.0,PERSONAL,7.63,3.0,665,Yes,0
12535,22.0,43032.0,2,MORTGAGE,9000.0,MEDICAL,9.09,4.0,620,Yes,0
12536,28.0,130324.0,5,MORTGAGE,27400.0,EDUCATION,10.99,8.0,593,No,0
12537,25.0,93358.0,2,RENT,15000.0,PERSONAL,6.88,4.0,652,No,0
12538,33.0,50975.0,14,RENT,3430.0,MEDICAL,9.97,9.0,599,No,0
12539,33.0,188387.0,8,MORTGAGE,2351.0,EDUCATION,8.79,13.0,519,Yes,0
12540,25.0,55046.0,0,RENT,9050.0,EDUCATION,6.73,4.0,679,Yes,0
12541,26.0,48950.0,3,RENT,12000.0,MEDICAL,10.0,4.0,558,Yes,0
12542,24.0,97024.0,5,RENT,2173.0,PERSONAL,13.15,4.0,663,Yes,0
12543,25.0,36968.0,4,OWN,5000.0,PERSONAL,10.7,4.0,668,No,0
12544,23.0,106169.0,1,MORTGAGE,25000.0,HOMEIMPROVEMENT,11.77,4.0,567,No,0
12545,22.0,67043.0,0,RENT,2500.0,PERSONAL,13.22,4.0,683,Yes,0
12546,24.0,60939.0,2,RENT,15000.0,VENTURE,13.62,4.0,600,Yes,0
12547,32.0,37077.0,9,RENT,4200.0,VENTURE,8.55,8.0,671,Yes,0
12548,30.0,82760.0,5,MORTGAGE,10000.0,PERSONAL,8.61,7.0,704,Yes,704
12549,24.0,72976.0,2,RENT,8400.0,VENTURE,7.58,3.0,573,Yes,0
12550,32.0,87958.0,11,MORTGAGE,11373.0,PERSONAL,12.88,8.0,717,Yes,717
12551,29.0,121065.0,10,MORTGAGE,15000.0,MEDICAL,11.17,10.0,650,Yes,0
12552,22.0,49120.0,2,MORTGAGE,9922.0,DEBTCONSOLIDATION,7.75,4.0,542,Yes,0
12553,25.0,60887.0,2,RENT,7500.0,VENTURE,10.81,3.0,657,Yes,0
12554,36.0,99955.0,12,MORTGAGE,26026.0,EDUCATION,11.01,10.0,527,Yes,0
12555,23.0,33070.0,2,RENT,1604.0,MEDICAL,11.12,3.0,663,Yes,0
12556,24.0,120597.0,0,MORTGAGE,15000.0,MEDICAL,11.75,3.0,721,No,721
12557,23.0,19044.0,3,RENT,2141.0,VENTURE,12.27,4.0,712,No,712
12558,41.0,216800.0,17,MORTGAGE,6000.0,HOMEIMPROVEMENT,12.56,15.0,676,Yes,0
12559,29.0,33226.0,5,RENT,4150.0,EDUCATION,8.6,8.0,636,No,0
12560,24.0,102963.0,2,RENT,10000.0,PERSONAL,13.81,3.0,542,No,0
12561,25.0,90737.0,3,MORTGAGE,15000.0,DEBTCONSOLIDATION,6.99,3.0,635,Yes,0
12562,29.0,60923.0,2,MORTGAGE,21870.0,PERSONAL,12.1,9.0,598,No,0
12563,35.0,110368.0,11,RENT,10000.0,MEDICAL,8.63,9.0,692,Yes,0
12564,33.0,240911.0,7,MORTGAGE,3000.0,PERSONAL,10.4,9.0,653,Yes,0
12565,27.0,53842.0,5,MORTGAGE,7000.0,VENTURE,6.89,7.0,678,Yes,0
12566,33.0,90745.0,9,RENT,6000.0,MEDICAL,11.78,12.0,607,No,0
12567,28.0,107366.0,3,MORTGAGE,2825.0,VENTURE,10.74,8.0,603,Yes,0
12568,31.0,212614.0,5,MORTGAGE,21094.0,DEBTCONSOLIDATION,12.36,8.0,669,Yes,0
12569,22.0,85960.0,0,RENT,10000.0,MEDICAL,12.11,2.0,637,No,0
12570,24.0,103046.0,3,MORTGAGE,12000.0,VENTURE,6.77,3.0,577,Yes,0
12571,29.0,39999.0,5,RENT,7370.0,MEDICAL,11.75,5.0,534,Yes,0
12572,32.0,198849.0,10,MORTGAGE,13518.0,VENTURE,10.31,9.0,563,Yes,0
12573,23.0,181022.0,4,MORTGAGE,8200.0,EDUCATION,6.67,3.0,601,Yes,0
12574,25.0,18701.0,3,RENT,1124.0,VENTURE,8.48,6.0,582,Yes,0
12575,27.0,57304.0,7,RENT,8000.0,EDUCATION,9.92,5.0,698,Yes,0
12576,32.0,52572.0,10,MORTGAGE,8500.0,VENTURE,9.56,7.0,695,Yes,0
12577,26.0,101641.0,0,RENT,4683.0,HOMEIMPROVEMENT,11.23,3.0,630,Yes,0
12578,25.0,74345.0,2,MORTGAGE,17000.0,HOMEIMPROVEMENT,6.03,6.0,617,Yes,0
12579,32.0,41043.0,7,RENT,6000.0,DEBTCONSOLIDATION,10.91,6.0,535,Yes,0
12580,24.0,55288.0,0,RENT,13482.0,EDUCATION,7.88,4.0,660,Yes,0
12581,35.0,72957.0,13,MORTGAGE,7000.0,PERSONAL,6.08,11.0,617,Yes,0
12582,25.0,28947.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.71,3.0,577,Yes,0
12583,24.0,83932.0,1,MORTGAGE,7821.0,PERSONAL,12.12,6.0,524,Yes,0
12584,23.0,200017.0,2,MORTGAGE,12000.0,PERSONAL,12.88,4.0,576,No,0
12585,25.0,28795.0,0,RENT,4130.0,PERSONAL,11.9,3.0,574,Yes,0
12586,28.0,56042.0,6,RENT,2884.0,VENTURE,12.52,8.0,624,Yes,0
12587,25.0,157347.0,0,MORTGAGE,15000.0,HOMEIMPROVEMENT,11.85,4.0,673,Yes,0
12588,32.0,193173.0,13,MORTGAGE,22325.0,VENTURE,11.1,8.0,617,Yes,0
12589,26.0,144813.0,2,MORTGAGE,5639.0,HOMEIMPROVEMENT,11.89,3.0,678,No,0
12590,28.0,90861.0,9,RENT,18000.0,VENTURE,12.44,9.0,593,Yes,0
12591,27.0,88672.0,6,MORTGAGE,12000.0,EDUCATION,9.23,7.0,652,No,0
12592,23.0,48943.0,4,OWN,15000.0,EDUCATION,12.45,4.0,699,No,0
12593,30.0,46568.0,7,RENT,6000.0,EDUCATION,14.09,9.0,637,Yes,0
12594,28.0,71662.0,3,MORTGAGE,7942.0,MEDICAL,11.45,5.0,652,Yes,0
12595,31.0,67027.0,5,RENT,5000.0,PERSONAL,7.84,9.0,573,No,0
12596,22.0,44217.0,0,RENT,5000.0,EDUCATION,13.15,4.0,636,No,0
12597,25.0,57507.0,0,RENT,6000.0,PERSONAL,9.67,3.0,668,Yes,0
12598,22.0,73179.0,0,MORTGAGE,12000.0,EDUCATION,10.45,3.0,679,Yes,0
12599,34.0,73208.0,11,MORTGAGE,10047.0,PERSONAL,13.19,6.0,682,No,0
12600,21.0,37245.0,0,RENT,3200.0,MEDICAL,11.07,3.0,572,Yes,0
12601,35.0,87524.0,12,MORTGAGE,12913.0,HOMEIMPROVEMENT,6.43,10.0,678,No,0
12602,24.0,115108.0,3,MORTGAGE,4157.0,VENTURE,7.9,4.0,599,No,0
12603,23.0,60816.0,3,MORTGAGE,9000.0,PERSONAL,11.78,3.0,650,Yes,0
12604,30.0,85089.0,9,MORTGAGE,5545.0,MEDICAL,6.67,9.0,701,Yes,701
12605,30.0,45581.0,8,RENT,8000.0,EDUCATION,9.58,9.0,525,No,0
12606,28.0,133302.0,3,MORTGAGE,15000.0,EDUCATION,12.9,5.0,655,Yes,0
12607,29.0,37929.0,6,RENT,3500.0,VENTURE,6.09,8.0,667,No,0
12608,23.0,69733.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,11.01,3.0,632,No,0
12609,23.0,88477.0,0,MORTGAGE,11209.0,PERSONAL,11.05,3.0,607,Yes,0
12610,33.0,235001.0,9,MORTGAGE,1429.0,VENTURE,13.27,8.0,660,No,0
12611,37.0,73064.0,12,MORTGAGE,18000.0,HOMEIMPROVEMENT,10.01,9.0,672,Yes,0
12612,45.0,44179.0,26,RENT,8000.0,PERSONAL,7.27,15.0,738,Yes,738
12613,27.0,116332.0,7,RENT,17317.0,PERSONAL,11.31,6.0,637,No,0
12614,24.0,72978.0,3,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.02,3.0,535,Yes,0
12615,53.0,51174.0,30,RENT,9600.0,EDUCATION,9.73,18.0,668,Yes,0
12616,30.0,59396.0,9,MORTGAGE,8500.0,MEDICAL,12.03,10.0,679,Yes,0
12617,30.0,144783.0,6,MORTGAGE,18384.0,PERSONAL,9.76,9.0,656,No,0
12618,29.0,130757.0,4,MORTGAGE,4946.0,HOMEIMPROVEMENT,11.38,5.0,617,Yes,0
12619,23.0,77071.0,0,RENT,4865.0,EDUCATION,10.98,4.0,644,Yes,0
12620,38.0,96586.0,16,RENT,2500.0,VENTURE,10.96,13.0,718,No,718
12621,23.0,71325.0,4,MORTGAGE,4000.0,MEDICAL,8.0,3.0,518,Yes,0
12622,26.0,100810.0,4,MORTGAGE,8167.0,DEBTCONSOLIDATION,10.6,6.0,637,No,0
12623,31.0,54826.0,10,RENT,8000.0,MEDICAL,10.92,10.0,628,Yes,0
12624,26.0,49263.0,1,RENT,12000.0,MEDICAL,10.65,3.0,702,Yes,702
12625,24.0,126860.0,0,MORTGAGE,20000.0,VENTURE,11.48,3.0,648,Yes,0
12626,30.0,56426.0,8,MORTGAGE,6000.0,PERSONAL,7.1,6.0,637,Yes,0
12627,22.0,37164.0,0,OWN,3000.0,PERSONAL,10.41,2.0,683,No,0
12628,24.0,107125.0,2,MORTGAGE,3000.0,MEDICAL,6.26,2.0,613,Yes,0
12629,33.0,198776.0,7,RENT,5578.0,EDUCATION,7.64,10.0,634,Yes,0
12630,27.0,97213.0,0,MORTGAGE,15000.0,EDUCATION,15.58,3.0,577,Yes,0
12631,26.0,85350.0,4,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.36,5.0,583,Yes,0
12632,36.0,44236.0,11,RENT,2500.0,VENTURE,9.76,13.0,641,Yes,0
12633,24.0,48473.0,0,MORTGAGE,6000.0,MEDICAL,7.98,4.0,638,Yes,0
12634,22.0,58878.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.02,3.0,629,No,0
12635,25.0,88857.0,0,RENT,14000.0,PERSONAL,13.03,3.0,657,No,0
12636,21.0,51622.0,1,RENT,7000.0,EDUCATION,15.02,4.0,553,Yes,0
12637,27.0,55082.0,5,MORTGAGE,15000.0,VENTURE,14.98,7.0,560,No,0
12638,26.0,45214.0,6,RENT,9000.0,MEDICAL,9.61,4.0,679,No,0
12639,23.0,36714.0,0,RENT,4093.0,EDUCATION,14.2,4.0,513,Yes,0
12640,24.0,48818.0,2,RENT,11000.0,PERSONAL,10.98,4.0,667,Yes,0
12641,26.0,34484.0,3,RENT,5187.0,MEDICAL,12.03,4.0,698,No,0
12642,29.0,51402.0,3,RENT,9018.0,PERSONAL,12.7,5.0,533,No,0
12643,24.0,82358.0,0,MORTGAGE,4000.0,EDUCATION,10.58,5.0,647,Yes,0
12644,22.0,73184.0,0,MORTGAGE,17500.0,DEBTCONSOLIDATION,7.88,3.0,522,Yes,0
12645,23.0,49137.0,0,RENT,10000.0,EDUCATION,11.01,2.0,504,Yes,0
12646,25.0,58841.0,1,RENT,6000.0,EDUCATION,10.74,4.0,671,No,0
12647,31.0,75238.0,5,RENT,9024.0,MEDICAL,11.6,9.0,621,Yes,0
12648,26.0,144794.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.12,3.0,549,No,0
12649,32.0,75405.0,9,RENT,3000.0,PERSONAL,7.7,9.0,655,Yes,0
12650,32.0,64861.0,5,MORTGAGE,1393.0,VENTURE,11.07,6.0,711,Yes,711
12651,26.0,44547.0,1,MORTGAGE,12000.0,VENTURE,11.07,5.0,592,Yes,0
12652,31.0,145017.0,8,MORTGAGE,7188.0,DEBTCONSOLIDATION,9.85,9.0,552,Yes,0
12653,24.0,145147.0,0,MORTGAGE,6000.0,VENTURE,12.98,4.0,611,Yes,0
12654,22.0,31011.0,2,RENT,2993.0,EDUCATION,11.84,3.0,630,Yes,0
12655,27.0,90874.0,7,MORTGAGE,7200.0,DEBTCONSOLIDATION,10.56,6.0,688,Yes,0
12656,23.0,97084.0,0,RENT,12000.0,EDUCATION,12.09,5.0,632,Yes,0
12657,24.0,60720.0,2,RENT,5000.0,DEBTCONSOLIDATION,10.77,3.0,654,No,0
12658,34.0,576590.0,9,MORTGAGE,14929.0,DEBTCONSOLIDATION,14.59,9.0,651,No,0
12659,27.0,61514.0,1,RENT,1500.0,DEBTCONSOLIDATION,12.21,5.0,697,Yes,0
12660,25.0,175032.0,0,MORTGAGE,7019.0,HOMEIMPROVEMENT,10.94,3.0,565,No,0
12661,52.0,55922.0,31,RENT,4928.0,EDUCATION,11.55,28.0,628,Yes,0
12662,28.0,30779.0,3,RENT,4011.0,PERSONAL,11.07,9.0,690,Yes,0
12663,34.0,180949.0,9,MORTGAGE,10000.0,MEDICAL,12.61,10.0,684,Yes,0
12664,25.0,72688.0,3,MORTGAGE,18500.0,EDUCATION,13.8,2.0,619,Yes,0
12665,34.0,47312.0,14,MORTGAGE,8000.0,EDUCATION,10.92,9.0,705,Yes,705
12666,23.0,70798.0,1,MORTGAGE,4000.0,MEDICAL,8.0,3.0,656,Yes,0
12667,45.0,43611.0,24,RENT,10000.0,MEDICAL,10.25,15.0,646,Yes,0
12668,30.0,72930.0,7,RENT,12000.0,PERSONAL,11.43,10.0,647,Yes,0
12669,41.0,129398.0,18,RENT,3754.0,VENTURE,12.88,12.0,669,No,0
12670,24.0,90954.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.67,4.0,632,No,0
12671,27.0,54272.0,3,OWN,20000.0,VENTURE,10.21,7.0,571,Yes,0
12672,24.0,61011.0,2,RENT,7000.0,VENTURE,11.35,3.0,706,No,706
12673,26.0,33331.0,0,RENT,2576.0,EDUCATION,12.89,5.0,699,No,0
12674,25.0,193155.0,3,RENT,20000.0,PERSONAL,14.47,2.0,685,No,0
12675,23.0,79867.0,1,MORTGAGE,16800.0,PERSONAL,13.05,2.0,618,No,0
12676,22.0,52688.0,0,RENT,6000.0,VENTURE,7.62,4.0,491,Yes,0
12677,25.0,68057.0,4,MORTGAGE,8000.0,EDUCATION,7.66,4.0,669,Yes,0
12678,25.0,45572.0,1,RENT,6738.0,PERSONAL,9.13,5.0,697,Yes,0
12679,23.0,69057.0,0,MORTGAGE,11406.0,MEDICAL,10.3,4.0,559,Yes,0
12680,25.0,47918.0,5,RENT,9153.0,MEDICAL,10.22,5.0,650,Yes,0
12681,25.0,83581.0,0,MORTGAGE,4200.0,HOMEIMPROVEMENT,8.84,4.0,682,Yes,0
12682,24.0,121202.0,2,MORTGAGE,12993.0,EDUCATION,11.26,4.0,657,No,0
12683,22.0,34506.0,2,RENT,4000.0,VENTURE,12.87,3.0,625,Yes,0
12684,28.0,94732.0,7,MORTGAGE,13000.0,EDUCATION,11.01,9.0,632,No,0
12685,28.0,43549.0,9,RENT,10000.0,MEDICAL,10.56,9.0,624,Yes,0
12686,27.0,84873.0,7,RENT,7059.0,HOMEIMPROVEMENT,12.97,3.0,706,Yes,706
12687,30.0,85141.0,7,RENT,13053.0,EDUCATION,8.65,8.0,575,Yes,0
12688,25.0,48678.0,4,MORTGAGE,5000.0,MEDICAL,12.61,4.0,656,No,0
12689,26.0,39316.0,6,RENT,5000.0,MEDICAL,6.99,2.0,657,Yes,0
12690,27.0,70558.0,3,OWN,6500.0,MEDICAL,13.95,8.0,682,Yes,0
12691,23.0,121118.0,3,MORTGAGE,25000.0,VENTURE,11.59,4.0,662,Yes,0
12692,26.0,48773.0,0,MORTGAGE,3500.0,VENTURE,8.6,7.0,554,No,0
12693,31.0,129359.0,5,MORTGAGE,12000.0,EDUCATION,13.65,10.0,583,Yes,0
12694,22.0,49146.0,0,RENT,6000.0,DEBTCONSOLIDATION,12.25,4.0,717,No,717
12695,37.0,21491.0,16,RENT,1000.0,VENTURE,15.83,12.0,586,Yes,0
12696,36.0,64453.0,12,RENT,12000.0,DEBTCONSOLIDATION,11.22,7.0,584,Yes,0
12697,37.0,44438.0,15,MORTGAGE,4800.0,VENTURE,10.57,14.0,675,Yes,0
12698,29.0,175767.0,7,MORTGAGE,2271.0,MEDICAL,9.96,6.0,583,Yes,0
12699,23.0,54964.0,0,RENT,4800.0,PERSONAL,13.34,4.0,529,No,0
12700,30.0,146301.0,10,MORTGAGE,25361.0,HOMEIMPROVEMENT,16.0,9.0,580,Yes,0
12701,32.0,116381.0,12,MORTGAGE,20000.0,VENTURE,12.74,9.0,626,Yes,0
12702,26.0,44421.0,7,MORTGAGE,5400.0,MEDICAL,8.07,4.0,640,Yes,0
12703,28.0,81726.0,2,RENT,7500.0,EDUCATION,9.8,7.0,638,No,0
12704,25.0,73272.0,0,RENT,8400.0,VENTURE,12.71,3.0,647,Yes,0
12705,24.0,47771.0,0,OWN,1500.0,VENTURE,15.62,3.0,610,Yes,0
12706,25.0,49320.0,0,MORTGAGE,4673.0,MEDICAL,11.67,3.0,635,No,0
12707,44.0,403758.0,16,OWN,10856.0,VENTURE,11.74,14.0,635,Yes,0
12708,26.0,133139.0,0,MORTGAGE,25000.0,PERSONAL,11.37,4.0,638,No,0
12709,25.0,72873.0,4,MORTGAGE,10000.0,EDUCATION,11.97,4.0,595,Yes,0
12710,31.0,180756.0,11,MORTGAGE,24353.0,PERSONAL,10.98,9.0,666,Yes,0
12711,29.0,39772.0,4,MORTGAGE,3000.0,VENTURE,10.09,7.0,620,Yes,0
12712,40.0,121075.0,15,MORTGAGE,2426.0,DEBTCONSOLIDATION,9.99,16.0,670,Yes,0
12713,34.0,156799.0,7,MORTGAGE,7000.0,VENTURE,12.7,5.0,644,No,0
12714,33.0,42533.0,9,MORTGAGE,10000.0,MEDICAL,9.64,7.0,711,Yes,711
12715,22.0,92665.0,0,MORTGAGE,15000.0,PERSONAL,10.99,4.0,594,Yes,0
12716,28.0,151074.0,8,RENT,10996.0,PERSONAL,11.91,5.0,593,No,0
12717,28.0,47791.0,2,MORTGAGE,2989.0,MEDICAL,8.02,7.0,582,Yes,0
12718,29.0,73877.0,6,RENT,12000.0,VENTURE,6.38,8.0,654,Yes,0
12719,26.0,123605.0,1,MORTGAGE,15000.0,HOMEIMPROVEMENT,13.7,6.0,614,No,0
12720,34.0,48991.0,10,RENT,12000.0,MEDICAL,10.78,8.0,676,No,0
12721,28.0,152376.0,5,MORTGAGE,7563.0,HOMEIMPROVEMENT,13.07,4.0,639,No,0
12722,38.0,71076.0,15,RENT,5000.0,DEBTCONSOLIDATION,8.21,10.0,683,No,0
12723,45.0,63415.0,22,RENT,6000.0,EDUCATION,9.12,12.0,650,No,0
12724,22.0,29761.0,0,RENT,1500.0,EDUCATION,11.33,3.0,669,No,0
12725,30.0,64543.0,10,MORTGAGE,6419.0,EDUCATION,12.02,10.0,624,Yes,0
12726,37.0,89895.0,13,MORTGAGE,7166.0,MEDICAL,6.62,11.0,621,Yes,0
12727,24.0,30912.0,2,RENT,3248.0,MEDICAL,13.75,4.0,606,No,0
12728,29.0,48477.0,7,MORTGAGE,3000.0,PERSONAL,8.06,7.0,733,No,733
12729,30.0,117620.0,6,MORTGAGE,4989.0,PERSONAL,13.35,9.0,610,Yes,0
12730,27.0,96719.0,3,MORTGAGE,15000.0,EDUCATION,11.98,5.0,570,No,0
12731,27.0,132879.0,4,MORTGAGE,25000.0,PERSONAL,11.19,3.0,685,Yes,0
12732,22.0,92061.0,0,RENT,6924.0,EDUCATION,11.3,2.0,697,Yes,0
12733,29.0,84755.0,4,RENT,10000.0,HOMEIMPROVEMENT,13.0,9.0,689,No,0
12734,23.0,192961.0,1,MORTGAGE,35000.0,VENTURE,13.18,2.0,657,Yes,0
12735,32.0,54875.0,8,RENT,3000.0,MEDICAL,11.67,9.0,701,No,701
12736,26.0,67234.0,4,RENT,10000.0,VENTURE,12.54,3.0,646,Yes,0
12737,25.0,85277.0,3,RENT,12000.0,VENTURE,9.88,3.0,623,No,0
12738,24.0,43950.0,2,MORTGAGE,4800.0,VENTURE,13.61,3.0,649,Yes,0
12739,36.0,1097671.0,16,MORTGAGE,4824.0,PERSONAL,10.71,11.0,669,Yes,0
12740,24.0,78933.0,5,MORTGAGE,6246.0,PERSONAL,6.95,2.0,628,Yes,0
12741,24.0,67232.0,0,MORTGAGE,8000.0,VENTURE,6.98,4.0,650,Yes,0
12742,28.0,272305.0,5,MORTGAGE,31131.0,HOMEIMPROVEMENT,9.73,6.0,657,No,0
12743,29.0,114863.0,5,MORTGAGE,5000.0,PERSONAL,6.53,4.0,681,No,0
12744,49.0,66956.0,28,MORTGAGE,5000.0,EDUCATION,12.38,14.0,724,Yes,724
12745,32.0,73378.0,12,MORTGAGE,2500.0,EDUCATION,13.4,6.0,725,Yes,725
12746,29.0,102806.0,9,RENT,10000.0,HOMEIMPROVEMENT,7.88,9.0,697,Yes,0
12747,26.0,156968.0,1,MORTGAGE,30000.0,VENTURE,10.94,5.0,618,Yes,0
12748,48.0,145056.0,25,RENT,12000.0,MEDICAL,10.99,12.0,698,Yes,0
12749,23.0,43003.0,0,RENT,6000.0,EDUCATION,10.83,4.0,638,Yes,0
12750,26.0,58538.0,4,RENT,7000.0,EDUCATION,10.61,2.0,643,Yes,0
12751,22.0,97302.0,0,MORTGAGE,5000.0,VENTURE,13.15,2.0,611,Yes,0
12752,30.0,266018.0,8,MORTGAGE,2577.0,DEBTCONSOLIDATION,7.96,6.0,566,Yes,0
12753,25.0,56180.0,2,MORTGAGE,3852.0,PERSONAL,11.01,3.0,590,Yes,0
12754,26.0,84778.0,3,MORTGAGE,5012.0,DEBTCONSOLIDATION,10.17,4.0,588,Yes,0
12755,24.0,48957.0,2,RENT,3600.0,MEDICAL,10.1,4.0,632,Yes,0
12756,27.0,109180.0,6,MORTGAGE,8000.0,EDUCATION,8.13,5.0,678,Yes,0
12757,30.0,55792.0,8,MORTGAGE,18000.0,MEDICAL,7.66,9.0,587,Yes,0
12758,32.0,102901.0,10,MORTGAGE,20000.0,VENTURE,8.98,5.0,745,No,745
12759,28.0,37104.0,2,MORTGAGE,12000.0,EDUCATION,10.16,4.0,583,Yes,0
12760,28.0,122267.0,5,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.33,9.0,523,Yes,0
12761,30.0,130609.0,6,MORTGAGE,7134.0,PERSONAL,9.0,6.0,622,No,0
12762,25.0,37052.0,3,RENT,3000.0,MEDICAL,11.51,4.0,701,Yes,701
12763,23.0,67031.0,1,MORTGAGE,8000.0,EDUCATION,7.49,3.0,660,No,0
12764,33.0,78921.0,11,MORTGAGE,12000.0,PERSONAL,7.54,7.0,585,Yes,0
12765,38.0,55775.0,13,MORTGAGE,10000.0,VENTURE,14.8,16.0,541,Yes,0
12766,36.0,77447.0,14,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.05,6.0,695,Yes,0
12767,35.0,66898.0,13,MORTGAGE,1448.0,EDUCATION,10.73,5.0,680,Yes,0
12768,23.0,37157.0,3,RENT,4200.0,VENTURE,10.2,4.0,555,Yes,0
12769,23.0,55223.0,0,MORTGAGE,5000.0,VENTURE,7.38,4.0,646,No,0
12770,27.0,58479.0,4,MORTGAGE,12000.0,MEDICAL,11.67,4.0,694,Yes,0
12771,32.0,91345.0,9,MORTGAGE,5600.0,PERSONAL,15.96,9.0,708,No,708
12772,28.0,75855.0,4,RENT,12000.0,VENTURE,11.56,6.0,677,Yes,0
12773,24.0,73110.0,0,MORTGAGE,4000.0,EDUCATION,7.72,3.0,617,Yes,0
12774,27.0,32499.0,3,RENT,7052.0,MEDICAL,8.84,7.0,628,Yes,0
12775,29.0,75128.0,6,MORTGAGE,10000.0,EDUCATION,12.69,4.0,682,No,0
12776,24.0,52104.0,0,OWN,2029.0,EDUCATION,6.22,3.0,606,Yes,0
12777,30.0,79074.0,6,MORTGAGE,23839.0,EDUCATION,17.15,8.0,685,Yes,0
12778,25.0,18339.0,1,RENT,2000.0,VENTURE,10.55,4.0,690,Yes,0
12779,40.0,106514.0,19,MORTGAGE,8000.0,MEDICAL,9.37,11.0,640,No,0
12780,36.0,35851.0,11,RENT,3479.0,VENTURE,10.54,11.0,631,Yes,0
12781,34.0,31169.0,9,RENT,3730.0,DEBTCONSOLIDATION,12.45,7.0,597,Yes,0
12782,28.0,47102.0,5,RENT,3568.0,DEBTCONSOLIDATION,12.79,7.0,594,Yes,0
12783,22.0,66548.0,4,RENT,2500.0,PERSONAL,11.3,4.0,638,Yes,0
12784,22.0,42454.0,0,RENT,3000.0,EDUCATION,13.71,3.0,570,Yes,0
12785,24.0,54941.0,0,MORTGAGE,4650.0,DEBTCONSOLIDATION,10.0,2.0,588,Yes,0
12786,35.0,35560.0,11,RENT,1178.0,MEDICAL,11.89,11.0,657,Yes,0
12787,34.0,63558.0,12,RENT,15000.0,VENTURE,11.56,12.0,686,Yes,0
12788,23.0,51167.0,3,MORTGAGE,12000.0,PERSONAL,13.83,3.0,659,No,0
12789,30.0,216348.0,7,MORTGAGE,7882.0,PERSONAL,12.73,10.0,619,Yes,0
12790,23.0,73146.0,0,RENT,2062.0,EDUCATION,13.29,3.0,661,Yes,0
12791,23.0,71632.0,0,RENT,11000.0,PERSONAL,10.61,4.0,560,Yes,0
12792,29.0,111336.0,6,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.86,10.0,654,Yes,0
